"","var_niv_digit","var_tam_forca","var_tam_clientela","var_interdep_bases","var_interdep_svc","var_complex_amb_exec","var_complex_amb_fed","var_discricion_tec","var_discricion_agend","var_centrado_user","var_percep_util","var_alinha_TI","var_fat_res_leg","var_fat_infra","var_fat_integra","var_fat_rec_fin","var_fat_rec_hum","var_fat_priorir","var_fa1_div_digit","var_fat_res_int","var_fat_res_ext","v_id","v_Q002","v_Q003","v_Q001","v_adm_dir_ind","v_orgao_central","v_Q005","v_Q007_SQ025","v_Q007_SQ002","v_Q007_SQ003","v_Q007_SQ005","v_Q007_SQ006","v_Q007_SQ007","v_Q007_SQ026","v_Q007_SQ008","v_Q007_SQ009","v_Q007_SQ010","v_Q007_SQ011","v_Q007_SQ012","v_Q007_SQ013","v_Q007_SQ014","v_Q007_SQ015","v_Q007_SQ016","v_Q007_SQ017","v_Q007_SQ018","v_Q007_SQ019","v_Q007_SQ020","v_Q007_SQ022","v_Q007_SQ023","v_Q007_r467sq0","v_Q007_outros","v_Q008_SQ002","v_Q008_SQ003","v_Q008_SQ004","v_Q008_SQ005","v_Q008_SQ006","v_Q008_SQ007","v_Q008_SQ008","v_Q008_SQ009","v_Q008_SQ010","v_Q008_outros","v_Q009_SQ001","v_Q009_SQ002","v_Q009_SQ003","v_Q009_SQ004","v_Q009_SQ005","v_Q009_SQ006","v_Q009_SQ007","v_Q009_SQ008","v_Q009_outros","v_Q0097","v_Q0098","v_Q0099","v_Q00912_SQ001","v_Q00912_SQ002","v_Q00912_SQ003","v_Q00912_SQ004","v_Q00912_SQ005","v_Q00912_SQ006","v_Q00912_SQ007","v_Q00912_SQ024","v_Q00912_SQ009","v_Q00912_Comrcio","v_Q00912_SQ011","v_Q00912_SQ012","v_Q00912_SQ013","v_Q00912_SQ014","v_Q00912_SQ015","v_Q00912_SQ016","v_Q00912_SQ018","v_Q00912_SQ019","v_Q00912_outros","v_Q010","v_Q0102","v_Q011","v_Q012","v_Q013","v_Q0134","v_Q0135","v_Q0136_SQ002","v_Q0136_SQ003","v_Q0136_SQ004","v_Q0136_SQ005","v_Q0136_SQ006","v_Q0136_SQ007","v_Q0136_SQ008","v_Q0136_SQ009","v_Q0136_SQ010","v_Q0136_SQ011","v_Q0136_SQ012","v_Q0136_SQ013","v_Q014","v_Q0143_SQ002","v_Q0143_SQ003","v_Q0143_SQ004","v_Q0143_SQ005","v_Q0143_SQ006","v_Q0143_other","v_Q0144","v_Q0145","v_Q015","v_Q016_SQ001","v_Q016_SQ002","v_Q016_SQ003","v_Q016_SQ004","v_Q016_SQ005","v_Q016_outros","v_Q017","v_Q018","v_Q019_SQ001","v_Q019_SQ002","v_Q019_SQ004","v_Q019_SQ003","v_Q01941_SQ001","v_Q01941_SQ002","v_Q01941_SQ003","v_Q01941_other","v_Q020","v_Q0204","v_Q021","v_Q022","v_Q023_SQ001","v_Q023_SQ002","v_Q023_SQ003","v_Q023_SQ004","v_Q023_SQ005","v_Q024_SQ001","v_Q024_SQ002","v_Q024_SQ003","v_Q024_SQ004","v_Q024_SQ005","v_Q024_SQ006","v_Q024_SQ007","v_Q024_SQ008","v_Q024_SQ009","v_Q024_other","v_Q025","v_Q02561_SQ001","v_Q02561_SQ002","v_Q02561_SQ003","v_Q02561_SQ004","v_Q02561_SQ005","v_Q02561_SQ006","v_Q02561_SQ007","v_Q02561_SQ008","v_Q02561_SQ009","v_Q02561_other","v_Q02562_SQ001","v_Q02562_SQ002","v_Q02562_SQ003","v_Q02562_SQ004","v_Q02562_SQ005","v_Q02562_SQ006","v_Q02562_SQ007","v_Q02562_SQ008","v_Q02562_SQ009","v_Q02562_SQ010","v_Q02562_other","v_Q0256","v_Q026"
"1119","1",1.6094379124341,"1","0","2","2","2","1","1","1","1","2","1","1","1","1","1","1","1","1","1","661","LABORATÓRIO DIDÁTICO","Dirigido prioritariamente ao público escolar, o projeto busca despertar uma análise crítica diante das questões ambientais e difundir o conhecimento histórico e técnico-científico das ações desenvolvidas no JBRJ. As atividades utilizam jogos, construção de narrativas, observação e investigação, sempre de forma colaborativa. Atendimento a grupos escolares com até 40 (quarenta) alunos durante o período letivo. Atendimento ao público em geral nos horários livres. Serviço gratuito.
Este serviço faz parte do Programa Educativo do Museu do Meio Ambiente, localizado na Rua Jardim Botânico no. 1008.

O horário de atendimento ao público é: segunda-feira, das 12h às 17h, e de terça a domingo, das 9h às 17h.
Inscrições: pessoalmente, por telefone: 2274-7332 ou 2274-7374, ou por e-mail nea@jbrj.gov.br
Prazo do serviço: 30 a 40 minutos por grupo de alunos
Espera para atendimento: até 2 (dois) dias úteis após o recebimento da solicitação.","IPJBRJ","INDIRETA","MMA","2","0","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","1","1","1","1","1","0","","","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1",,"1",,5,"1",8000,"1","0","0","1","1","1","1","0","1","1","1","1","0","1","0","0","0","0","1","0","2",,"4","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","2","","2","2","0","1","1","0","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0",,"1",,,,,,,,,,,"0",2
"1120","4",0,"1","0","2","1","2","2","0","2","0","3",,,,,,,,,,"664","DOAÇÃO/VENDA DE FOTOGRAFIAS DIGITALIZADAS DO ACERVO FOTOGRÁFICO","Acesso ao banco de dados de fotografias digitalizadas do acervo do JBRJ, com possibilidade de obtenção de arquivos em alta resolução.
Solicitação: através do site http://acervo.jbrj.gov.br conforme portaria que regulamenta cobrança ou gratuidade (JBRJ 055/2017) que explicita a gratuidade para qualquer número de imagens  para  uso de acadêmico e R$60,00 (sessenta reais) por imagem em alta resolução para uso comercial
Prazo do serviço: 5 (cinco) dias úteis.
Espera para atendimento: 1 (um) dia útil.","IPJBRJ","INDIRETA","MMA","1","0","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","3","3","6","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","1","3","1","1",1,"1",5,"2",,,,,,,,,,,,,"2",,,,,,,,,"3","0","0","0","0","0","1","1","2","0","0","1","0","0","0","0","0","3","","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,3
"1121","2",1.38629436111989,"1",,"2","1","2","1","1","2","0","3",,,,,,,,,,"869","Doação de Mudas","A doação de mudas é um procedimento previsto na Portaria JBRJ n° 107/2004, e poderá ocorrer sempre que for de interesse público e estiver adequada aos objetivos conservacionistas do JBRJ e de acordo com a disponibilidade de mudas no Horto Florestal. A doação tem com a finalidade a recomposição ou recuperação de áreas de interesse ambiental, no âmbito de programas de educação ou conscientização ambiental assistidos pelo poder público.","IPJBRJ","INDIRETA","MMA","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","","","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"1",,4,"1",30,"2",,,,,,,,,,,,,"2",,,,,,,,,"4","0","0","1","0","0","0","2","1","0","0","0","1","0","0","0","0","3","","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0",,"1",,,,,,,,,,,,3
"1122","4",0,"1","0","2","1","2","1","0","2","1","3",,,,,,,,,,"615","JBRJ","O Jardim Botânico oferece o serviço de identificação de plantas, através da Ouvidoria pelo email jbrj@jbrj.gov.br","IPJBRJ","INDIRETA","MMA","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","3","3","6",,,,,,,,,,,,,,,,,,,,"1",,,1,"1",88,"2",,,,,,,,,,,,,"2",,,,,,,,,"3","0","0","0","0","0","1","4","1","0","0","1","0","0","0","0","0","3","","2","2","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,2
"1123","3",1.79175946922805,"1","0","2","1","2","1","1","2","1","2","1","1","1","1","1","1","1","1","1","662","JBRJ","O Jardim Botânico do Rio de Janeiro empresta material vivo (plantas, mudas) para fins de pesquisa e estudo.","IPJBRJ","INDIRETA","MMA","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","3","3","6",,,,,,,,,,,,,,,,,,,,"1",,,6,"1",10,"2",,,,,,,,,,,,,"2",,,,,,,,,"3","0","1","0","0","0","0","4","1","0","0","1","0","0","0","0","0","2","","2","2","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"1124","3",1.6094379124341,"1","0","2","1","2","1","1","2","1","2","1","1","1","1","1","1","1","1","1","686","JBRJ","O JBRJ realiza permutas de plantas para enriquecer as coleções do Arboreto e Temáticas.","IPJBRJ","INDIRETA","MMA","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","","","","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0",,"1",,5,"1",5,"2",,,,,,,,,,,,,"2",,,,,,,,,"3","0","1","0","0","0","0","4","1","0","0","1","0","0","0","0","0","2","","2","2","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,2
"1125","2",0,"1","0","2","1","2","1","1","2","1","2",,,,,,,,,,"687","Instituto de Pesquisas Jardim Botânico do Rio de Janeiro - JBRJ","Autorização para coleta de material botânico de espécimes cultivados no Arboreto do JBRJ, visando estudos em Biologia Vegetal","IPJBRJ","INDIRETA","MMA","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","3","3","6",,,,,,,,,,,,,,,,,,,,"1",,,1,"1",10,"2",,,,,,,,,,,,,"2",,,,,,,,,"3","0","1","0","0","0","0","4","1","0","0","1","0","0","0","0","0","2","","2","2","0","1","0","0","0","1","1","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0",,,,,,"1","1",,,,,,,2
"1126","3",1.38629436111989,"1","0","2","1","2","1","0","1","1","3","1","1","1","1","1","1","1","1","1","460","Biblioteca Barbosa Rodrigues","Subsidiar, através de recursos informacionais, as pesquisas nas áreas de Botânica, meio  ambiente e ciências afins demandadas pela comunidade acadêmica e público em geral.
Produtos:  atendimento da informação demandada; bibliografias, cópias reprográficas; trabalhos acadêmicos e produtos editoriais normalizados tecnicamente.","IPJBRJ","INDIRETA","MMA","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","1","4",,,,,,,,,,,,,,,,,,,,"1",,"1",4,"1",2,"1","0","0","0","1","1","1","0","0","1","1","1","0","1","0","0","1","1","0","0",,,"3","0","1","1","0","0","0","2","1","0","0","1","0","0","0","0","0","3","","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,2
"1127","1",1.38629436111989,"1",,"2","1","2","1","1","2","0","3",,,,,,,,,,"449","não existe","O herbário do Jardim Botânico do Rio de Janeiro tem em seu hall uma exposição de longa duração, aberta ao público, onde os visitantes podem visualizar e compreender como uma coleção botânica é constituída e a importância de sua preservação ao longo dos anos para a ciência. Nessa exposição, o público tem contato com a história do centenário Herbário RB e com as diversas coleções que ele abriga, como a Carpoteca (coleção de frutos), a Xiloteca (amostras de madeira), os Bancos de Sementes, Fungos e DNA e a coleção Etnobotânica, além de suas exsicatas. Ainda na exposição, o público vê como o trabalho de naturalistas e pesquisadores contribuiu e ainda contribui para o conhecimento da diversidade dos seres vivos no Brasil através dos séculos. Ganham destaque os principais botânicos que trabalharam no JBRJ e as expedições por eles realizadas em toda a extensão do território nacional, das montanhas amazônicas até o fundo do mar. A exposição foi montada com o apoio da FAPERJ por meio do Projeto Reflora","IPJBRJ","INDIRETA","MMA","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","3","1","4",,,,,,,,,,,,,,,,,,,,"1",,,4,"2",,"1","0","0","0","0","1","1","0","0","0","1","1","0","2",,,,,,,,,"3","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","3","","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0",,"1",,,,,,,,,,,,1
"1128","1",1.6094379124341,"1",,"2","1","2","1","1","2","0","3","1","1","1","1","1","1","1","1","1","514","não existe","Identificar para pessoas físicas amostras de plantas, algas e fungos.","IPJBRJ","INDIRETA","MMA","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","4","1","7",,,,,,,,,,,,,,,,,,,,"1",,,5,"3",,"",,,,,,,,,,,,,"2",,,,,,,,,"3","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","3","","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0",,"1",,,,,,,,,,,"0",1
"1129","3",1.09861228866811,"1","1","2","1","2","2","1","2","1","3","1","1","1","1","1","1","1","1","1","703","Não há","Receber hospedes na Pousada do Pesquisador.","IPJBRJ","INDIRETA","MMA","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","","","","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0",,"1","1",3,"1",100,"1","0","0","1","1","0","1","0","1","1","0","1","0","2",,,,,,,,,"10","0","0","1","0","0","0","4","2","1","0","0","0","0","0","0","1","3","","2","2","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,2
"1130","3",0,"1","0","2","1","2","1","0","2","0","2","1","1","1","1","1","1","1","1","1","473","Escola Nacional de Botânica Tropical - ENBT
Pós-graduação sensu stricto em Botanica - PPG/ENBT - JBRJ","Realizar matricula dos alunos recém-ingressos e dos alunos já previamente matriculados no ano anterior durante os dois semestres do ano para cursar as disciplinas e regulamentar suas atividades de pesquisa no PPG/ENBT-JBRJ em nível de mestrado e doutorado.","IPJBRJ","INDIRETA","MMA","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","3","1","4",,,,,,,,,,,,,,,,,,,,"1",,,1,"1",180,"1","0","0","1","0","0","0","1","0","0","0","0","0","2",,,,,,,,,"3","0","0","1","0","0","0","2","1","0","0","1","0","0","0","0","0","2","","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"1131","1",2.484906649788,"1",,"2","1","2","1","0","2","1","2","1","1","1","1","1","1","1","1","1","582","IPJBRJ/ENBT","Titulação de Mestres Profissionais em Biodiversidade em Unidades de Conservação.
Aulas presenciais e defesas de dissertação","IPJBRJ","INDIRETA","MMA","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","1","1","1","0","","","","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0",,"1",,12,"2",,"2",,,,,,,,,,,,,"2",,,,,,,,,"9","0","0","1","0","0","0","2","1","0","0","0","1","0","0","0","0","2","","2","2","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",,,,"1",,,,,,,,,"1",4
"1132","4",0.693147180559945,,"0","2","1","2","2","0","2","1","1",,,,,,,,,,"581","Secretaria de Extensão","Matrículas e informações para cursos de extensão e pós-graduação lato sensu.","IPJBRJ","INDIRETA","MMA","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","3","1","4",,,,,,,,,,,,,,,,,,,,"3",,"1",2,"2",,"1","0","0","1","1","1","1","0","1","1","1","1","0","2",,,,,,,,,"10","1","0","0","0","0","0","2","2","0","0","1","0","0","0","0","0","1","2","2","2","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,2
"1133","3",0,"1","0","2","1","2","1","0","2","1","2","1","1","1","1","1","1","1","1","1","585","Programa de pós-graduação sensu stricto em botânica da Escola Nacional de Botanica Tropical - PPGENBT/JBRJ","realizar matrícula em disciplinas do nosso PPGENBT para alunos de outras instituições de pós-graduação","IPJBRJ","INDIRETA","MMA","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","3","1","4",,,,,,,,,,,,,,,,,,,,"1",,,1,"2",,"1","0","0","1","0","0","0","0","1","0","0","0","0","2",,,,,,,,,"3","0","0","1","0","0","0","2","1","0","0","1","0","0","0","0","0","2","","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"1134","3",0,"1","0","2","1","2","1","0","2","1","2","1","1","1","1","1","1","1","1","1","586","Programa de Pós-graduação sensu stricto em Botânica da Escola Nacional de Botânica Tropical - PPGENBT/JBRJ","EMISSÃO DE HISTÓRICO ESCOLAR E DECLARAÇÕES solicitadas pelos discente do PPGENBT/JBRJ e discentes externos que mantiveram vinculo com disciplinas cursadas","IPJBRJ","INDIRETA","MMA","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","3","1","4",,,,,,,,,,,,,,,,,,,,"1",,,1,"2",,"1","0","0","0","0","0","0","1","0","0","0","0","1","2",,,,,,,,,"4","0","0","1","0","0","0","2","1","0","0","1","0","0","0","0","0","2","","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"1135","1",1.38629436111989,,"1","2","2","2","1","0","2","0","3","1","1","1","1","1","1","1","1","1","1061","Estágio Curricular","O Programa de Estágio na Administração Pública Federal deve possibilitar aos estudantes a complementação de ensino e aprendizagem, constituindo-se em instrumento de iniciação ao trabalho, de aperfeiçoamento técnico cultural, científico e de relacionamento humano.
O objetivo é possibilitar experiência prática na linha de formação, por meio da realização de estágio curricular, observadas as competências institucionais específicas de cada unidade do JBRJ, para estudantes regularmente matriculados e com frequência em instituições de ensino.
Os supervisores de estágio deverão possibilitar a criação de métodos e aquisição de conteúdos capazes de promover o desenvolvimento integral do estudante. Deste modo, o estágio será planejado, executado, acompanhado e avaliado em conformidade com a área de formação e deverá propiciar complementação de ensino e aprendizagem aos estudantes, constituindo-se em instrumento de iniciação ao trabalho, de aperfeiçoamento técnico cultural, científico e de relacionamento humano.","IPJBRJ","INDIRETA","MMA","2","0","1","0","1","0","0","0","1","1","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","4",,,,,,,,,,,,,,,,,,,,"5",,,4,"3",,"",,,,,,,,,,,,,"2",,,,,,,,,"5","0","0","1","0","0","0","2","1","1","0","0","0","0","0","0","1","3","","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0",,"1",,,,,,,,,,,"0",1
"1136","3",0.693147180559945,"1","1","2","1","2","2","1","1","1","2","1","1","1","1","1","1","1","1","1","588","Sistema de Cadastramento  Unificado de Fornecedores - SICAF","Cadastrar gratuitamente no sistema os  fornecedores interessados em prestar serviço e fornecer materiais para o governo.","IPJBRJ","INDIRETA","MMA","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1",,2,"1",50,"1","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0",,,"3","0","0","1","0","0","0","2","2","1","0","0","0","1","0","1","0","2","","2","2","0","1","0","0","0","1","1","1","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"1137","2",5.99146454710798,"1","1","2","1","2","1","1","1","0","1","1","1","1","1","1","1","1","1","1","583","JBRJ","As empresas prestam serviços de limpeza, manutenção predial, vigilância, jardinagem, suporte técnico de informática, manutenção de câmeras de vigilância,  locação de catracas, no-break e impressoras, assinatura de software de banco de preços, wifi, fornecimento de combustível, transporte de valores, concessões onerosas de uso,  etc.","IPJBRJ","INDIRETA","MMA","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",,"1","1",400,"1",40,"2",,,,,,,,,,,,,"1","0","1","0","0","0","0",,,"6","0","1","0","0","0","0","2","1","1","0","0","0","1","0","0","0","1","1","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,"1",50
"1138","3",4.60517018598809,"1",,"2","1","2","1","0","1","1","3","1","1","1","1","1","1","1","1","1","589","ACHADOS E PERDIDOS","Serviço de achados e perdidos, centralizado no Serviço de Segurança Patrimonial.  O serviço será gratuito e funcionará de terças às sextas, entre 8h e 17h, e às segundas-feiras, entre 12h às 17h, não cabendo qualquer tipo de gratificação correlata.","IPJBRJ","INDIRETA","MMA","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","3","3","6",,,,,,,,,,,,,,,,,,,,"1",,,100,"1",100,"2",,,,,,,,,,,,,"1","0","1","0","0","0","0",,,"3","0","1","0","0","0","0","4","1","0","0","0","1","0","0","0","0","3","","2","2","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,2
"1139","1",2.77258872223978,,"0","2","1","2","1","0","2","1","1","1","1","1","1","1","1","1","1","1","461","Venda de ingressos","O serviço consiste na venda de ingressos para visitação ao Jardim Botânico do Rio de Janeiro, considerado 3º ponto turístico mais visitado do Rio de Janeiro. O  usuário é o cidadão  de qualquer nacionalidade que deseja visitar o Jardim Botânico e dirige-se à Bilheteria para compra do ingresso. Obtido o cartão de acesso (produto) o cidadão tem acesso ao Arboreto do JBRJ","IPJBRJ","INDIRETA","MMA","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","3","1","4",,,,,,,,,,,,,,,,,,,,"4",,"1",16,"1",1,"1","1","1","0","0","0","1","1","0","1","0","1","1","2",,,,,,,,,"10","0","0","0","0","0","1","4","1","0","0","1","0","0","0","0","0","1","1","2","2","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",,,"1",,,,,,,,,,"1",1
